timestamp,x,y,z
1509765272567890,4.6875,-1.875,-0.75
1509765272588901,3.0625,-1.3125,-0.1875
1509765272611436,3.0625,-1.125,1.25
1509765272627066,2.8125,-0.875,0.6875
1509765272649067,3.375,-0.125,-0.1875
1509765272671097,3.0625,-0.5625,0
1509765272687093,3.0625,-0.4375,-0.6875
1509765272708638,3.125,-0.625,0.3125
1509765272731236,3.375,-1,-0.5
1509765272747248,0.5625,-1.6875,-0.5625
1509765272768275,-0.9375,-1.75,0
1509765272791317,-3.75,-1.875,1.75
1509765272807807,-4.125,-1.25,0.9375
1509765272830432,-1.9375,-1.0625,-0.25
1509765272851451,1.3125,0.125,-0.5625
1509765272867452,1.4375,-0.3125,0.375
1509765272889464,0.9375,-1.5,0.9375
1509765272911492,-1.375,-1.5625,1
1509765272927573,-1.625,-1.625,0.875
1509765272950578,-0.125,-0.4375,0.0625
1509765272979600,-0.0625,0.25,0
1509765272987604,1.125,-0.0625,-0.25
1509765273010149,0.5625,-0.0625,0.1875
1509765273030753,-1,0,0.625
1509765273047750,1.125,-0.25,0.25
1509765273069765,2.0625,-0.125,-0.375
1509765273086794,2.25,-0.5,-0.375
1509765273107790,2.0625,-0.75,-0.75
1509765273129865,1,-0.5,-0.5
1509765273146894,1.5,-0.4375,-0.125
1509765273167893,1,-0.4375,0.0625
1509765273188904,1.375,-0.3125,-0.75
1509765273211964,1.625,-0.5,-0.0625
1509765273227033,0.5625,0.4375,-0.25
1509765273249049,0.5,-0.25,-0.5625
1509765273272056,0.1875,-0.8125,-0.5625
1509765273287056,-0.1875,-1,0.0625
1509765273309616,-0.75,-1.5,-0.1875
1509765273331479,0.0625,-1.5,-0.0625
1509765273346509,1.125,-1.5625,-1.3125
1509765273369506,0,-0.6875,-1.125
1509765273385517,-0.6875,-0.625,0.3125
1509765273406552,0.5,-0.625,0.375
1509765273429169,1.875,-0.625,-0.0625
1509765273446163,0.25,-0.1875,0.125
1509765273467178,1.4375,-0.5,0
1509765273489211,1.5,-1.25,-0.5
1509765273505205,-1.125,-1.0625,0.375
1509765273526365,-0.5625,-0.875,0.6875
1509765273557397,1.375,-1.875,-0.1875
1509765273589401,1.125,-1.8125,-0.4375
1509765273590401,2,-1.875,-0.375
1509765273610922,1.1875,-1.8125,-0.75
1509765273632493,0.125,-1.4375,0
1509765273663528,1,-1.25,0.0625
1509765273686532,0.375,-0.9375,-1.875
1509765273687548,-0.5,-0.5,0.3125
1509765273708681,-0.125,0,0.9375
1509765273728768,0.375,0.4375,0.625
1509765273760795,-0.4375,0.9375,0.75
1509765273789815,0,0.625,0.0625
1509765273790804,0,-0.0625,0.25
1509765273813340,-0.4375,-0.25,0.6875
1509765273835999,-1.0625,-0.5625,0.625
1509765273864019,-1,-0.4375,0.625
1509765273889019,-0.75,-0.625,0.625
1509765273890039,-0.4375,-0.9375,0.4375
1509765273917056,-0.375,-0.8125,0.1875
1509765273940252,-0.5625,-0.9375,0.5
1509765273963243,-1.25,-1,0.75
1509765273985262,-0.625,-0.9375,0.3125
1509765273991268,-1.25,-1.0625,0.5625
1509765274015804,-1,-0.625,0.625
1509765274044413,-0.25,-0.6875,-0.375
1509765274068430,0.5,0.0625,-0.125
1509765274069415,3.375,0.0625,-1.3125
1509765274090428,3,0.25,-2.0625
1509765274119488,1.25,1.4375,-0.5
1509765274143000,0.9375,0.375,-0.375
1509765274166017,-0.3125,0,-0.5625
1509765274167042,-0.25,-0.375,-0.6875
1509765274196051,-0.1875,0,-0.5625
1509765274218582,-1.125,-0.25,-0.375
1509765274239625,-0.6875,0,-0.125
1509765274271644,-1,-0.1875,0.0625
1509765274272648,-0.9375,-0.375,0.125
1509765274293671,-1.25,-1,-0.9375
1509765274322184,-1.5625,-1.375,0.5
1509765274347216,-0.9375,-1.125,0.375
1509765274348216,-1,-1.25,-0.375
1509765274367227,-1,-1,0.0625
1509765274398250,-0.6875,-1.125,-0.3125
1509765274420790,-0.0625,-0.9375,0.0625
1509765274442041,0.0625,-1,0.375
1509765274449044,-0.75,-0.6875,0.75
1509765274473061,-0.9375,-0.6875,0.375
1509765274495080,0.3125,-0.25,0.0625
1509765274526202,0,-0.5,-0.1875
1509765274549220,0.5625,-0.4375,-0.0625
1509765274549220,3.4375,0,0
1509765274577242,1.75,-0.1875,-1.625
1509765274600256,2.625,-0.375,-0.8125
1509765274608260,1.0625,-0.4375,-1.75
1509765274630798,2.4375,-0.0625,-2.9375
1509765274646808,2.5625,-2.625,-1.375
1509765274667823,0.5625,-2.1875,-3.8125
1509765274690840,-1.9375,-1.8125,-0.8125
1509765274706852,0.1875,-0.1875,0.5
1509765274727418,-2,-0.625,0.4375
1509765274749449,-2.8125,-0.8125,0.125
1509765274765457,-1.75,-0.8125,-0.0625
1509765274787461,-1.125,-1.3125,-0.125
1509765274810989,-0.6875,-1.125,-0.4375
1509765274825489,-0.875,-1.3125,-0.25
1509765274847517,-0.5625,-0.9375,-0.125
1509765274870534,-0.5,-0.625,-0.5
1509765274884545,0,-0.625,-0.625
1509765274907570,0.4375,-0.1875,-0.75
1509765274930671,-0.9375,-0.125,-0.875
1509765274944680,-2.4375,-0.25,-0.4375
1509765274967707,-1.625,-0.25,-0.8125
1509765274990724,-1.1875,-0.3125,-1.5
1509765275004725,-3.125,0.3125,-1.4375
1509765275027866,-4.75,0,-1.125
1509765275050869,-4.75,0.375,-1.3125
1509765275064878,-4.375,0.3125,-1.4375
1509765275087909,-4.9375,-0.5,-1.625
1509765275125942,-4.625,-1.125,-1.6875
1509765275127423,-3.3125,-1.1875,-2.1875
1509765275154445,-3.0625,-0.75,-2.4375
1509765275178459,-3.375,-0.5625,-2.375
1509765275200474,-3.625,0.0625,-2
1509765275206482,-2.8125,0.5,-2.125
1509765275231088,-3,0.875,-2.375
1509765275253105,-4.875,0.375,-1.875
1509765275275119,-6.0625,-0.375,-1.125
1509765275306140,-7.6875,0.6875,-1.125
1509765275307143,-9.0625,1.375,-1.8125
1509765275334234,-9.1875,1,-2.1875
1509765275358273,-9.0625,1.125,-2
1509765275380270,-8.3125,1.6875,-2
1509765275386271,-7.375,0.875,-3.0625
1509765275410291,-6.375,1.0625,-2.25
1509765275433397,-6.1875,1.3125,-1.8125
1509765275455406,-4.5,1.3125,-2.125
1509765275499439,-5.375,2,-2
1509765275500440,-6.375,2.125,-0.6875
1509765275508447,-7.9375,1.3125,-0.5625
1509765275536601,-8.0625,1.375,0.25
1509765275560614,-7.25,0.5625,0.0625
1509765275582633,-4.625,2.0625,1
1509765275589656,-3.875,2.3125,1.5625
1509765275613677,-5.5625,2.75,2.4375
1509765275635747,-7.1875,2.9375,3.25
1509765275657759,-7.0625,2.9375,3.9375
1509765275664763,-4.125,1.5,6.125
1509765275687807,-6.0625,1.0625,5.375
1509765275710800,-7.5625,-0.25,5.9375
1509765275738890,-7.125,-2.25,4.0625
1509765275763889,-4.125,-2.25,5.25
1509765275764889,-2.3125,-2.625,4.5625
1509765275791928,-4.375,-2.125,5.25
1509765275815945,-8.4375,-2.375,3.5625
1509765275838130,-9.9375,-2.375,2.625
1509765275860153,-9.375,-1.6875,2.75
1509765275891164,-7.1875,-1.9375,1.0625
1509765275892180,-6,-2.25,-0.5625
1509765275913199,-5.375,-1.625,-0.25
1509765275943289,-5.25,-1.1875,-0.1875
1509765275966305,-5.8125,-0.8125,-1.5
1509765275967307,-5.375,-0.6875,-0.875
1509765275994342,-7.125,-0.75,0.125
1509765276018354,10.6875,-7,-1.25
1509765276040430,4.875,4.3125,-0.625
1509765276041430,-12.625,-0.6875,-3.1875
1509765276070451,-8.4375,-0.5625,8.1875
1509765276093468,-10.375,-2.375,-4.625
1509765276115489,-9.125,-2.5625,3.3125
1509765276146012,-9.375,-6.25,2.25
1509765276147011,-6.625,7.5625,-4.9375
1509765276168027,8.4375,0.375,15.375
1509765276197046,-7.4375,-1.5,-3.6875
1509765276221068,-1.1875,-5.125,-4.5
1509765276243085,-2.625,-1.375,4.25
1509765276244085,5.875,-0.5625,-8.625
1509765276273106,-10.6875,1.3125,-2.4375
1509765276302126,-20,0,5.9375
1509765276326651,-10.9375,2,-4.5625
1509765276327153,-11.6875,-3.5,7.3125
1509765276353793,-9.1875,-0.25,-3.0625
1509765276378814,11.4375,3.125,-4.375
1509765276399827,2,-0.8125,-6.75
1509765276406831,12.375,-2.5625,-9.625
1509765276430960,21.25,-4.0625,-11.9375
1509765276458977,27.0625,-3.625,3.5
1509765276482994,1.375,-3.8125,-3.9375
1509765276505010,-14,46.0625,-120.75
1509765276512018,6.25,19.3125,-30.875
1509765276535539,-13.9375,-0.9375,0.6875
1509765276564560,-11.1875,-3,-8.25
1509765276565562,-13.625,-14.3125,6.25
1509765276588585,-0.1875,-28.3125,103.125
1509765276617116,50.0625,-28.125,31.125
1509765276641656,31.375,5.9375,-11.8125
1509765276642649,-31.75,-8.75,-7.5625
1509765276669680,-1.4375,-6.25,27.8125
1509765276692702,-15.8125,0.625,-9.1875
1509765276715228,-5.1875,-2.3125,7
1509765276729559,-100.188,-1,-22.375
1509765276745551,-91.9375,-0.375,-3.375
1509765276768569,-75.6875,-1.1875,0.25
1509765276783595,50.875,4.9375,22.5625
1509765276805592,83.8125,-2.875,0.5
1509765276828620,52.625,-2.6875,1.3125
1509765276843636,-19.0625,-2.875,-3.8125
1509765276865653,-25.3125,-2.4375,0.4375
1509765276895677,-8.375,-0.8125,1.6875
1509765276924707,9.8125,0.4375,-2.4375
1509765276949337,9.8125,-0.0625,0.9375
1509765276949337,18.5,-0.9375,-1.75
1509765276976373,8.5,2.1875,1.75
1509765277009379,-6.6875,-1.5,5.4375
1509765277010379,2.625,-1.1875,0
1509765277022924,21.0625,0.5625,-3.1875
1509765277053493,22.1875,-4.25,-9.375
1509765277075508,21.0625,-9.5,-1.75
1509765277104547,7.5,-1.625,5.625
1509765277128553,8.125,-1.375,5.5625
1509765277129682,6.625,-0.1875,5.3125
1509765277156710,10.5625,2.1875,-2.9375
1509765277181729,-1.5625,2.6875,0.3125
1509765277181729,-3.0625,0,1.1875
1509765277202733,-2.0625,-4.4375,-2.4375
1509765277233079,-3.25,-5.25,-3.5625
1509765277256098,-7.8125,-1.125,3.25
1509765277277131,-5.0625,-3.9375,6.8125
1509765277284135,-1.625,-6.6875,1.3125
1509765277308134,-6.5625,0.6875,0.75
1509765277330867,-19.375,7.4375,2.125
1509765277352897,-20.75,5.375,2.625
1509765277366907,-12.0625,0.5625,3.75
1509765277382903,-5.625,-3.0625,-0.25
1509765277408930,-6.125,-0.375,2.875
1509765277420947,-1.5625,-3.1875,2.375
1509765277443483,-3.5625,-3.0625,0.8125
1509765277465481,-5.4375,-1.5625,2.8125
1509765277481492,-5.25,-1,2.5
1509765277501526,-5.875,-3,-2
1509765277520047,-8.875,-4.625,-4.375
1509765277539564,-10.1875,-5.625,-5
1509765277562580,-3.375,-6.8125,-4.0625
1509765277577588,-1.4375,-5.375,-2.5
1509765277599604,0.125,-7.3125,2
1509765277622644,-0.125,-5.5,8.25
1509765277637256,3.5625,-5.9375,10.75
1509765277660271,2.3125,-1.5625,7.6875
1509765277682288,-3.875,-0.4375,7.125
1509765277699301,3.3125,1.25,9.4375
1509765277720321,4.3125,3.8125,16.3125
1509765277741858,6.625,5.5,13.6875
1509765277764856,18.375,4.8125,23.5
1509765277778874,10.6875,6.1875,14.875
1509765277801901,-7.0625,-8.875,-32.375
1509765277824419,-14.625,3.3125,-15
1509765277838961,-14.4375,-0.9375,12.3125
1509765277861971,14.9375,-5.8125,0.25
1509765277883999,-19.0625,-9.625,-15.4375
1509765277899015,-15.5,-2.75,-26.6875
1509765277922072,-10.625,-7.3125,-8.5625
1509765277938070,-12.1875,-7.4375,4.25
1509765277959104,-11.9375,-6.5,-3.75
1509765277983102,-11.0625,-3.8125,0.125
1509765277998113,-17.5625,-1.75,6.625
1509765278027659,-19.3125,-0.625,4.875
1509765278042045,-13.9375,-1.375,3.375
1509765278058057,-10.1875,-2.625,-1
1509765278081056,-10.8125,-2.3125,-1.5625
1509765278102080,-10.6875,0.3125,0.9375
1509765278118604,-11.1875,2.125,4.6875
1509765278139131,-7.5625,2.5625,0.8125
1509765278162141,-7.875,-1.5625,3.25
1509765278178148,-5.1875,-0.875,4.75
1509765278199162,-2.8125,0.625,6.75
1509765278222186,-4.625,-0.9375,3.25
1509765278245818,-2.5625,-1,3.125
1509765278260831,-3.125,-1.4375,5.0625
1509765278281862,-5.1875,1.1875,7.3125
1509765278297857,-8.0625,0.5625,3.8125
1509765278319397,-2.5,-0.625,11.25
1509765278341977,-1.375,2.1875,15.0625
1509765278357978,-1.5,-2.25,11.9375
1509765278378994,-1.0625,-1.375,15.3125
1509765278401025,-2,-4,19.8125
1509765278418545,-2.4375,-4.6875,24.4375
1509765278439575,0.375,-3.375,23.75
1509765278461584,3.75,-3.75,23.3125
1509765278484597,3.3125,-3.125,15.875
1509765278499623,4.8125,-4.875,23.1875
1509765278530155,11.375,-6.25,43.25
1509765278537671,16.125,-2.375,42.3125
1509765278559681,6.8125,1.5,16.5625
1509765278581697,4.9375,-1.75,6.9375
1509765278595707,6.875,-1.5625,9.6875
1509765278619246,8.375,0.9375,9.3125
1509765278641402,12.375,-0.0625,7.8125
1509765278656406,20.625,1.75,5.25
1509765278679429,17.9375,2.875,-6.1875
1509765278701429,8.0625,5.75,-33.875
1509765278717961,1.75,5.8125,-47.6875
1509765278740554,-5.4375,7.8125,-47.3125
1509765278761570,-9.1875,5.9375,-31.5
1509765278775592,-9.75,10.4375,-25.25
1509765278799605,6.0625,9.125,-13.0625
1509765278822114,22.9375,3.875,14.75
1509765278852685,14.9375,-2.9375,5.625
1509765278861704,5,-1.5,5.8125
1509765278881717,-12.6875,-6.5625,18
1509765278897728,-21.5625,-12.5,14.5625
1509765278919255,13.5625,12.1875,-16.8125
1509765278935282,10.5,2.25,-0.375
1509765278956294,-18.125,-1.6875,-3.5
1509765278979303,14,8.1875,-11.5625
1509765278995309,-1,3.6875,-0.75
1509765279017838,-6.6875,-0.4375,-4.4375
1509765279038941,-3.3125,3.0625,-2.5625
1509765279054943,-57.8125,-11.1875,24.4375
1509765279077961,-44.125,-1.6875,-2.1875
1509765279098985,24.3125,-1.125,-8.8125
1509765279114984,18.9375,-1.5,2.5
1509765279137529,-1.125,0,0.0625
1509765279159534,-10.25,-2.625,0.0625
1509765279174546,-3.4375,-1.625,-6.125
1509765279197571,-3.1875,-1.625,-2.9375
1509765279219599,0.875,-3.6875,1.25
1509765279235220,-0.125,-2.875,0.3125
1509765279257225,3.0625,-0.8125,-1.875
1509765279279242,3.6875,1.25,-0.125
1509765279295253,-6.0625,2.8125,-0.0625
1509765279317795,-8,2.25,-4.875
1509765279339610,-14.25,0.75,-3.0625
1509765279354620,-17.5625,-0.0625,-1.8125
1509765279377617,-13.1875,-0.125,-3
1509765279399632,-20.8125,-2.25,-4
1509765279414664,-25.6875,-4.9375,-0.875
1509765279437671,-21.1875,-8.6875,-2.1875
1509765279475694,-3.625,-6.4375,-2.75
1509765279497729,-4,-1.9375,-1.25
1509765279498710,-12.875,-2.1875,-3
1509765279520233,-14.6875,-1.9375,6.3125
1509765279543332,-9.875,-2.3125,1.9375
1509765279557341,-7.5,-2.6875,3.9375
1509765279580379,-6.75,-2.625,-2.5
1509765279603375,0.5,-0.875,-4.8125
1509765279617908,3.9375,1.5625,-8.1875
1509765279640497,5,1.5,-12.625
1509765279663492,9.5,2.125,-4.25
1509765279677503,19.1875,0.5,3.3125
1509765279700522,5.3125,-2,2.125
1509765279723558,96.5625,11.8125,3.8125
1509765279744619,62.375,8.875,-11.875
1509765279760614,-4.75,0.75,-2
1509765279783623,-21.0625,0.8125,-9.1875
1509765279804656,-11.4375,3.25,-3.3125
1509765279820164,14.4375,3.1875,-1.25
1509765279842816,42.875,-0.0625,-0.4375
1509765279863849,-1.125,-15.3125,20.375
1509765279879842,-65.875,-0.375,-13.5
1509765279902860,-33,14.9375,-13.0625
1509765279924397,-26.625,7.625,-13.125
1509765279939995,-13.6875,3.75,-3.625
1509765279963012,-8.6875,-2.6875,0.75
1509765279976021,-3.9375,-4.875,2.0625
1509765279999046,-3,-5.5625,2.875
1509765280013045,-3,-7.125,5.5625
1509765280037128,-2.3125,-7.8125,5.3125
1509765280059142,3.25,-8.6875,5.1875
1509765280073162,6.125,-7.8125,5.0625
1509765280097169,7.5,-8.625,3
1509765280111190,-0.125,-5.25,5.5
1509765280133279,-5.5,-0.4375,5.625
1509765280156293,-15.6875,4.1875,-1.4375
1509765280171300,-12.875,9,-1.6875
1509765280193314,-12.5625,9.625,-9.625
1509765280216328,-17.5,6.875,-14.6875
1509765280239494,-17,0.5,-4.9375
1509765280253526,-10.3125,-2.0625,-0.125
1509765280276522,-5.3125,-2.1875,3.875
1509765280299538,0.3125,-3.375,7.5
1509765280313576,6.1875,-4.125,10.125
1509765280336726,3.5,-4.0625,4.5625
1509765280350735,1.375,6.75,-0.5625
1509765280373752,-3.6875,9.5625,-17.625
1509765280396771,-1.375,5.8125,-10.0625
1509765280419288,2.125,2.875,2.5
1509765280433884,5.0625,-1.1875,3.125
1509765280455895,5.625,-4.375,8.375
1509765280470910,4,-4.8125,12.9375
1509765280493918,12.3125,-4.75,11.9375
1509765280515950,17.0625,-5.75,6.0625
1509765280531486,12.125,-5.8125,2.625
1509765280561557,8.5625,-5.3125,2.375
1509765280575541,8.5625,-4.9375,-1
1509765280590578,26.75,-12.8125,9.5625
1509765280615567,25.0625,-4,0.8125
1509765280636256,26.9375,-4.6875,6.8125
1509765280651266,34.625,-4.625,2.3125
1509765280673270,34.875,-5.875,1.375
1509765280696290,27.75,-10,1.3125
1509765280711299,-10.375,-4.125,-0.3125
1509765280733345,-13.4375,-3.875,-9.1875
1509765280755847,-13.125,-2.375,-10.25
1509765280770876,-14.6875,1.625,-13.5625
1509765280793903,-14.1875,0.625,-20.0625
1509765280815919,-19.625,4,-12.5625
1509765280831422,-20.4375,1.625,-7
1509765280853964,-21.5,-3.8125,-2
1509765280875975,-20.625,-5.5625,0.25
1509765280890990,-19.625,-12.3125,-0.25
1509765280913995,-25,-15.375,-3
1509765280935701,-21.1875,-19.6875,-1.3125
1509765280959692,-20.75,-22.1875,-5.875
1509765280973728,-19.375,-25.375,-11
1509765280995715,-19.125,-27.75,-10.375
1509765281010725,-17.5625,-29.9375,-16.125
1509765281033757,-20.1875,-28.25,-20
1509765281063845,-15.0625,-26.75,-22.5
1509765281080863,-1.75,-29.0625,-20.125
1509765281108869,8.9375,-25.75,-19.4375
1509765281117873,8.9375,-20.9375,-16.9375
1509765281134392,6.25,-22.875,-10.125
1509765281153436,-4.1875,-19,-1
1509765281176432,-1.4375,-13.25,-2.9375
1509765281191440,0.5,-7.5,-3.1875
1509765281215456,4.9375,-8.375,-1.5625
1509765281237489,-3.9375,-4.9375,9.625
1509765281259505,-16.375,-7.875,22.4375
1509765281273533,-12.6875,-17.4375,23.5625
1509765281296531,-19.125,-16.25,24.9375
1509765281310539,-23.375,-13.5,23.5
1509765281342153,-25.25,-6.625,20.625
1509765281357168,-24.125,-2.0625,21.6875
1509765281372161,-19.75,-0.375,19.625
1509765281393179,-14.625,2.9375,17.4375
1509765281416212,-12.875,7.375,17.5
1509765281432726,-16.875,14.25,13.6875
1509765281453309,-20.6875,13.625,10.6875
1509765281476308,-15.125,13.3125,9.9375
1509765281494323,-15.125,13.625,5.75
1509765281513347,-11.875,16,10.6875
1509765281535755,-8.9375,19.1875,10.875
1509765281552769,-3.5625,19,11.8125
1509765281573782,-0.3125,17.5,8.875
1509765281595798,-3.125,14.0625,2.125
1509765281634828,1.4375,11.125,-1.75
1509765281635829,-1.0625,13.9375,0.625
1509765281664850,4.5,16.625,2.5
1509765281687865,7.6875,8.0625,10.1875
1509765281702877,2.8125,9.125,10.875
1509765281717887,17.5625,15.25,9.5
1509765281738813,18.0625,21.5625,14.8125
1509765281755825,15.0625,36.25,7.5
1509765281775844,10.1875,26.8125,20
1509765281792852,26.5625,20.375,13.375
1509765281813866,11.625,15.3125,-2.625
1509765281830381,8.8125,2.1875,1.9375
1509765281852899,6.5,4.375,-1.375
1509765281873914,0.9375,9.6875,-2.625
1509765281889925,7.6875,10.625,-0.0625
1509765281912941,8.3125,18.75,1.625
1509765281933958,5.375,23.75,5.5
1509765281949970,20.0625,28.75,4.4375
1509765281971986,36.3125,36.8125,2.4375
1509765281994003,43.25,47.8125,-0.0625
1509765282010014,47.0625,54,-2.25
1509765282032535,58.125,53.375,-9.4375
1509765282053664,63.4375,55,-6.875
1509765282070676,58.8125,58.5625,-8.5625
1509765282093693,46.6875,67.8125,-4.5625
1509765282113706,44.5625,71.5625,-2.375
1509765282135829,56.5,73.8125,-11.75
1509765282152847,51.625,82.625,-17.25
1509765282173860,37.5,88.1875,-15.125
1509765282189857,25.25,79.125,-8.8125
1509765282213876,22.25,69.0625,-6.125
1509765282234413,9.25,65.375,4.75
1509765282248153,0.3125,62.5,6.875
1509765282272162,2.1875,51.8125,3.9375
1509765282302202,-4.9375,44.5625,1.75
1509765282309190,-13.1875,42.8125,13.4375
1509765282332236,-11.875,38,24.1875
1509765282362840,-9.1875,32.5625,31.625
1509765282368827,-26.3125,31.125,42.625
1509765282391839,-28.375,35.375,50.1875
1509765282413860,-37.75,39.9375,47.0625
1509765282430892,-38.1875,38.8125,59
1509765282452033,-46.375,37,65.4375
1509765282474030,-41.875,36.6875,73.625
1509765282491042,-56.3125,34.4375,73.4375
1509765282512056,-61.5,30.5625,64.5625
1509765282534594,-65.4375,5,78
1509765282550229,-66.8125,-18.875,80.3125
1509765282579249,-50.125,-16.875,67.5625
1509765282594250,-43.375,-2.5625,47.625
1509765282610267,-29.625,-4.4375,33.6875
1509765282631819,-17,-5.625,27.125
1509765282654444,-12.625,3.375,26.625
1509765282670448,-3.625,10.8125,25.875
1509765282691456,2.6875,13.6875,30
1509765282714474,5.125,11.125,41.375
1509765282736567,1.625,5.6875,44.5625
1509765282751578,-1.375,5.75,49.9375
1509765282774586,-6.875,11.625,49.5
1509765282790595,-7.75,15.125,51.4375
1509765282811606,-9.5,15.25,54.1875
1509765282834653,-15.1875,10.375,56.6875
1509765282856832,-11.75,4.6875,54.25
1509765282871846,-7.6875,6.125,49.1875
1509765282893868,-13.375,0,49.1875
1509765282916867,-13.75,10.375,52.6875
1509765282939037,-22.875,21.5625,30.1875
1509765282963049,-21,19.625,50.625
1509765283002077,-24.375,6.75,68.6875
1509765283007082,-31.375,5.0625,73.375
1509765283021598,-26.4375,17.625,69.0625
1509765283032605,-37.875,20.875,68.4375
1509765283051242,-7.8125,25.5625,59
1509765283074275,-18.75,19.75,53.5625
1509765283090280,-28.75,30.875,72.25
1509765283111285,-23.125,21.0625,66
1509765283135315,-25.6875,7.8125,54.6875
1509765283158412,-35.4375,0.9375,47.75
1509765283171419,-35.5625,14.4375,35.875
1509765283224472,-12.3125,20.1875,28.375
1509765283287035,-10.1875,18.4375,20.75
1509765283309045,-2.5,10.1875,32.625
1509765283329067,14.625,-22.75,9.4375
1509765283341064,34.0625,-21.25,-10.6875
1509765283353070,32.75,-28.625,-22.25
1509765283367094,31.75,-31.75,-31.5625
1509765283398101,27.25,-27.0625,-35.625
1509765283413112,28.1875,-28.5625,-48.5
1509765283427644,34.5,-27.8125,-57.5
1509765283458717,35.75,-25.125,-68.1875
1509765283472725,32.5625,-16.5625,-69.25
1509765283487747,30.3125,-14.3125,-75.5
1509765283510763,28,-17.25,-80.125
1509765283539937,24.0625,-19.1875,-85.4375
1509765283561947,22,-22.1875,-87.125
1509765283583973,14.375,-17.375,-89.625
1509765283592978,10.0625,-1.625,-100.438
1509765283613993,34.25,-0.8125,-122
1509765283630006,37.3125,-7.9375,-133.813
1509765283660532,31.0625,-7.1875,-139.875
1509765283674559,32.25,-0.9375,-139.188
1509765283689574,35.5625,9.1875,-142.813
1509765283713587,31.1875,17.6875,-143.875
1509765283734628,26.4375,16.375,-137.25
1509765283750211,31.5625,12,-130.188
1509765283773208,19.375,7,-133.75
1509765283794240,17.6875,-0.5625,-136.375
1509765283810234,10.625,-5.5,-132.25
1509765283833277,21.8125,-2.1875,-133.813
1509765283854394,24.25,-5.0625,-127.563
1509765283870411,27.25,-13.875,-121.625
1509765283893408,28.875,-22.25,-116.813
1509765283914421,31.0625,-30.125,-116.25
1509765283930463,26.1875,-30.25,-117.438
1509765283953580,20.5,-26,-118.625
1509765283974596,9.25,-17.25,-113.375
1509765283989596,4.3125,-11.125,-103.375
1509765284013604,7.625,-9.375,-92.5625
1509765284036131,15.125,-13.0625,-81.5625
1509765284049910,25.6875,-20.8125,-82.9375
1509765284072928,20.6875,-22.75,-84
1509765284109967,13.5625,-26.125,-74.25
1509765284117957,6.6875,-26.4375,-58
1509765284133998,1.0625,-24.6875,-38.375
1509765284154518,18.875,-29.0625,-19.25
1509765284169528,66.625,-31.75,-3
1509765284192529,16.5625,-39.125,-2.125
1509765284221559,-18.5625,-21.75,5.875
1509765284230067,-31.25,-31.3125,26.0625
1509765284252599,-11.875,-39.8125,25.75
1509765284275614,1.375,-31.3125,34.875
1509765284289624,10.125,-29.5625,52.6875
1509765284312642,8.75,-35.6875,47.625
1509765284336174,-10.125,-14.75,2.375
1509765284349688,-11.4375,-47,15.25
1509765284381711,18.6875,-52,66.1875
1509765284395740,16.625,-76.5625,35.9375
1509765284433259,16.9375,-29.1875,-19.25
1509765284446365,49.3125,-31.875,74.875
1509765284456378,1.375,-9.9375,3.875
1509765284477406,3.5625,1,6
1509765284498412,6.5625,-3.5625,2.125
1509765284521418,-10.1875,-2.0625,44
1509765284538451,-41.375,-7.4375,42.4375
1509765284551972,-19.1875,-11.0625,21.6875
1509765284565975,19,-7.625,36.1875
1509765284597000,53.75,-3.6875,9.4375
1509765284620029,44.8125,-2.375,40.4375
1509765284673709,14.3125,-7.8125,28.25
1509765284675695,1.8125,-4.5,11.5625
1509765284697711,-9.5625,-2.5,-0.125
1509765284710725,-29.125,-17.4375,-6.75
1509765284713726,-38.9375,-20.5,8.125
1509765284726741,-41.0625,-79.5625,39
1509765284746242,-8.3125,-9.9375,8.8125
1509765284769275,-21.3125,-9.9375,-8.25
1509765284783286,7.4375,-5.1875,-5.4375
1509765284806283,11.75,-6.8125,24.0625
1509765284829324,-1.75,-0.5625,13.3125
1509765284843877,-1.125,-6.4375,36.25
1509765284865892,25.5625,-24.125,23.4375
1509765284888906,0.5,-10.5625,53.8125
1509765284903911,-1.125,10.5625,326.563
1509765284926460,-9.9375,-15.5,16.4375
1509765284949479,40.3125,6.5625,-12.375
1509765284963497,42.4375,-11.6875,47.125
1509765284986493,59.5625,10.125,29.25
1509765285009511,50.8125,0.25,18
1509765285024026,79.1875,2.3125,23.8125
1509765285046146,58.75,7.75,14
1509765285077161,10.1875,-9.3125,6.1875
1509765285100188,38.875,22.1875,21.0625
1509765285123195,60.4375,3.1875,-19.8125
1509765285130213,59.6875,1.5625,18.4375
1509765285153636,52.4375,-3.125,17.125
1509765285168636,22.75,-2.8125,27.25
1509765285188666,4.875,6.1875,9.5
1509765285206673,-6.875,-2.5,20.6875
1509765285226194,-7.9375,8,23.375
1509765285248703,-1.25,-3.1875,34.375
1509765285266729,18.3125,3.5625,11.3125
1509765285287733,2.75,5.875,9.9375
1509765285308744,-10.125,3.4375,20
1509765285326782,9.625,1.75,16.3125
1509765285347389,45.25,10.0625,21.8125
1509765285368428,-32.0625,19.9375,-13.9375
1509765285386418,-35.25,6.625,-4.1875
1509765285407456,-77.875,10.25,35.25
1509765285428965,56.1875,-8.25,8.625
1509765285446989,51.0625,0.8125,21.3125
1509765285468003,-53.125,3.8125,13.25
1509765285489019,-46.3125,1.875,22.1875
1509765285504028,105.375,-14.1875,21.0625
