timestamp,x,y,z
1509765197508555,0.288574,-0.405762,0.87207
1509765197547603,0.286621,-0.401855,0.874512
1509765197551605,0.276367,-0.398438,0.905273
1509765197569619,0.261719,-0.427246,0.875488
1509765197591634,0.272461,-0.404297,0.878418
1509765197604644,0.28125,-0.410645,0.87793
1509765197641677,0.289063,-0.412598,0.875488
1509765197650683,0.293945,-0.413086,0.881348
1509765197673699,0.286133,-0.404297,0.876465
1509765197694715,0.282227,-0.420898,0.893555
1509765197710724,0.276367,-0.412109,0.881836
1509765197733281,0.279297,-0.411133,0.880371
1509765197754297,0.28125,-0.40625,0.879395
1509765197770307,0.274414,-0.416016,0.879883
1509765197824862,0.276855,-0.406738,0.875977
1509765197838461,0.28125,-0.413086,0.878906
1509765197841460,0.278809,-0.413574,0.881836
1509765197868481,0.283691,-0.413086,0.876465
1509765197874483,0.282227,-0.416016,0.880859
1509765197890486,0.28418,-0.410156,0.881348
1509765197921022,0.278809,-0.414551,0.888184
1509765197936039,0.27832,-0.409668,0.878418
1509765197951051,0.276855,-0.409668,0.892578
1509765197973067,0.27832,-0.409668,0.88623
1509765197996082,0.279297,-0.414063,0.894043
1509765198011091,0.27832,-0.404297,0.886719
1509765198033115,0.281738,-0.407227,0.885742
1509765198056132,0.288574,-0.414063,0.880371
1509765198124184,0.280273,-0.414063,0.882324
1509765198126695,0.285156,-0.416992,0.884277
1509765198154048,0.286133,-0.416504,0.875488
1509765198156035,0.284668,-0.415039,0.873047
1509765198176063,0.28418,-0.424805,0.884277
1509765198198061,0.289551,-0.413574,0.878418
1509765198221088,0.282227,-0.412598,0.87793
1509765198251752,0.281738,-0.415039,0.876953
1509765198264761,0.280762,-0.413086,0.885254
1509765198273768,0.286133,-0.404297,0.875488
1509765198295784,0.288086,-0.405273,0.876953
1509765198309794,0.281738,-0.410156,0.872559
1509765198332998,0.282715,-0.416016,0.887207
1509765198394038,0.285645,-0.416504,0.877441
1509765198424080,0.288086,-0.408691,0.880859
1509765198426582,0.285645,-0.415527,0.878906
1509765198444209,0.282227,-0.414551,0.887695
1509765198453178,0.286621,-0.413086,0.877441
1509765198475232,0.292969,-0.408691,0.882324
1509765198481209,0.28418,-0.416016,0.877441
1509765198499212,0.286621,-0.416992,0.881836
1509765198521755,0.282715,-0.413574,0.880859
1509765198543762,0.279785,-0.424805,0.884766
1509765198586815,0.28125,-0.416992,0.873535
1509765198611814,0.294434,-0.411133,0.883789
1509765198613813,0.291504,-0.415039,0.875
1509765198634463,0.286621,-0.412109,0.875977
1509765198657478,0.282227,-0.413574,0.876953
1509765198669486,0.283203,-0.418457,0.874512
1509765198677491,0.290527,-0.418457,0.873535
1509765198701512,0.291992,-0.413574,0.873047
1509765198721535,0.296387,-0.415039,0.874023
1509765198738702,0.289551,-0.418457,0.875
1509765198758700,0.28418,-0.416504,0.89209
1509765198783721,0.279297,-0.403809,0.891113
1509765198803750,0.28125,-0.403809,0.898438
1509765198852214,0.292969,-0.407715,0.897461
1509765198865221,0.27002,-0.408203,0.883789
1509765198868224,0.264648,-0.401855,0.886719
1509765198886250,0.28418,-0.397949,0.888184
1509765198908262,0.277832,-0.398438,0.879883
1509765198919267,0.27832,-0.387207,0.864258
1509765198956295,0.279785,-0.404785,0.891602
1509765198961308,0.31543,-0.380371,0.890625
1509765198979312,0.317383,-0.397949,0.903809
1509765198998325,0.320313,-0.404297,0.90332
1509765199031363,0.311523,-0.373535,0.879883
1509765199039395,0.312012,-0.39209,0.882813
1509765199058389,0.267578,-0.422852,0.858398
1509765199081419,0.299805,-0.41748,0.867188
1509765199099417,0.30127,-0.394531,0.87207
1509765199118931,0.285156,-0.396973,0.861816
1509765199144026,0.257813,-0.387207,0.846191
1509765199190045,0.262695,-0.401367,0.853027
1509765199202054,0.248535,-0.405273,0.859375
1509765199210060,0.237305,-0.424316,0.882324
1509765199224102,0.258789,-0.415527,0.890137
1509765199247202,0.286133,-0.391602,0.883789
1509765199261210,0.315918,-0.373047,0.904297
1509765199279212,0.307617,-0.383301,0.898926
1509765199299227,0.29248,-0.383301,0.904785
1509765199321290,0.286133,-0.385742,0.908203
1509765199339348,0.279297,-0.391113,0.924805
1509765199358373,0.292969,-0.380371,0.900391
1509765199399387,0.278809,-0.379395,0.902832
1509765199403387,0.296387,-0.394043,0.899902
1509765199421901,0.291016,-0.404785,0.902832
1509765199443817,0.275879,-0.407227,0.893555
1509765199466850,0.276855,-0.396484,0.880371
1509765199487847,0.288574,-0.401367,0.866699
1509765199517916,0.286133,-0.406738,0.875488
1509765199531909,0.291992,-0.413086,0.875488
1509765199539920,0.276367,-0.404785,0.880859
1509765199568939,0.280273,-0.400879,0.875488
1509765199583950,0.282227,-0.397461,0.898438
1509765199605965,0.295898,-0.404297,0.875488
1509765199628987,0.293945,-0.394531,0.881836
1509765199639551,0.289063,-0.395508,0.882324
1509765199660567,0.279785,-0.40332,0.880859
1509765199712604,0.273926,-0.421875,0.888672
1509765199723116,0.282715,-0.412109,0.881836
1509765199736736,0.288574,-0.407715,0.87793
1509765199742740,0.297363,-0.406738,0.870117
1509765199759752,0.299316,-0.40918,0.882324
1509765199796778,0.291016,-0.417969,0.878906
1509765199800781,0.280762,-0.408691,0.874512
1509765199819301,0.289063,-0.415039,0.884766
1509765199841851,0.282715,-0.404297,0.884766
1509765199856862,0.27832,-0.401367,0.884277
1509765199886883,0.277344,-0.41748,0.884766
1509765199908905,0.282715,-0.399902,0.882324
1509765199929415,0.282715,-0.405273,0.881348
1509765199938427,0.285645,-0.399902,0.883301
1509765199975452,0.284668,-0.399902,0.876953
1509765199997481,0.27832,-0.406738,0.877441
1509765200005475,0.281738,-0.412109,0.880859
1509765200020997,0.283203,-0.411133,0.878418
1509765200035124,0.291992,-0.403809,0.884766
1509765200066146,0.296875,-0.40625,0.879883
1509765200088165,0.293457,-0.404297,0.877441
1509765200095169,0.286621,-0.397461,0.879395
1509765200118195,0.276367,-0.404297,0.882813
1509765200141278,0.261719,-0.411133,0.885254
1509765200169307,0.262207,-0.415039,0.882813
1509765200185319,0.259766,-0.419434,0.888184
1509765200201323,0.269043,-0.39209,0.874512
1509765200246388,0.275391,-0.412598,0.885742
1509765200248377,0.266113,-0.419434,0.881836
1509765200269391,0.268066,-0.424316,0.893066
1509765200290410,0.274414,-0.424316,0.893066
1509765200328947,0.263672,-0.408203,0.887207
1509765200331462,0.276367,-0.400879,0.900391
1509765200345659,0.279785,-0.405762,0.880859
1509765200364685,0.280762,-0.407715,0.877441
1509765200380682,0.278809,-0.413574,0.876953
1509765200403701,0.277344,-0.410645,0.884766
1509765200418741,0.257813,-0.412109,0.87793
1509765200440866,0.270508,-0.416016,0.885254
1509765200462872,0.272949,-0.41748,0.911133
1509765200485898,0.251953,-0.435059,0.937012
1509765200508905,0.213379,-0.379883,0.846191
1509765200530434,0.320801,-0.345215,0.884277
1509765200544003,0.272461,-0.412598,0.896484
1509765200575028,0.271973,-0.411133,0.889648
1509765200583020,0.264648,-0.421387,0.874023
1509765200622563,0.248535,-0.428711,0.875488
1509765200643180,0.270508,-0.402344,0.874512
1509765200666199,0.272949,-0.412109,0.894043
1509765200669206,0.269531,-0.407227,0.889648
1509765200682207,0.276367,-0.406738,0.888672
1509765200703219,0.275391,-0.420898,0.890625
1509765200718739,0.272461,-0.400391,0.893555
1509765200741306,0.270508,-0.405273,0.884766
1509765200763320,0.26416,-0.405762,0.890137
1509765200785337,0.256348,-0.413574,0.888672
1509765200808352,0.257324,-0.408691,0.883789
1509765200823385,0.265625,-0.408691,0.884277
1509765200838431,0.26709,-0.413086,0.88916
1509765200874467,0.279297,-0.413574,0.886719
1509765200906494,0.286133,-0.404785,0.880859
1509765200908481,0.272949,-0.406738,0.902344
1509765200921005,0.230469,-0.419922,0.867676
1509765200943028,0.268066,-0.404297,0.884766
1509765200958039,0.263184,-0.408203,0.893066
1509765200981053,0.265137,-0.402344,0.891113
1509765201003068,0.277344,-0.427734,0.914551
1509765201018079,0.248535,-0.409668,0.898926
1509765201046717,0.267578,-0.390137,0.867188
1509765201063733,0.271484,-0.405273,0.877441
1509765201091749,0.254395,-0.401855,0.890625
1509765201108767,0.250977,-0.418457,0.900391
1509765201137059,0.280273,-0.478027,0.853516
1509765201152065,0.325684,-0.35791,0.861328
1509765201176067,0.304688,-0.364258,0.891113
1509765201200088,0.244141,-0.404297,0.891113
1509765201204101,0.235352,-0.407715,0.881348
1509765201221123,0.273926,-0.424316,0.886719
1509765201250746,0.262695,-0.410645,0.894043
1509765201271760,0.240234,-0.419922,0.89209
1509765201280768,0.247559,-0.443848,0.889648
1509765201303783,0.266602,-0.399902,0.873535
1509765201341336,0.285156,-0.397461,0.887207
1509765201344323,0.300293,-0.397949,0.88623
1509765201380345,0.283691,-0.40625,0.891602
1509765201385347,0.266602,-0.42334,0.893555
1509765201423880,0.258789,-0.416992,0.88623
1509765201461142,0.26416,-0.406738,0.887207
1509765201475150,0.275879,-0.413086,0.879883
1509765201476151,0.28125,-0.402344,0.881836
1509765201483156,0.281738,-0.408203,0.891113
1509765201504170,0.26123,-0.408203,0.889648
1509765201521185,0.259766,-0.410645,0.878418
1509765201557633,0.262695,-0.431152,0.89502
1509765201574645,0.267578,-0.390137,0.887207
1509765201608670,0.290527,-0.394043,0.878418
1509765201634191,0.273926,-0.393555,0.885742
1509765201709639,0.269531,-0.415527,0.896973
1509765201753673,0.272949,-0.420898,0.89209
1509765201755674,0.262207,-0.410156,0.902344
1509765201761678,0.280273,-0.419434,0.878906
1509765201763681,0.259277,-0.396973,0.886719
1509765201785695,0.255371,-0.402832,0.88623
1509765201805709,0.260742,-0.402344,0.879395
1509765201820228,0.266602,-0.414551,0.882813
1509765201866480,0.272949,-0.399902,0.880859
1509765201957052,0.260254,-0.39502,0.884766
1509765201962055,0.254395,-0.406738,0.882813
1509765202039120,0.274902,-0.401855,0.881348
1509765202041122,0.270508,-0.402832,0.891113
1509765202048129,0.268066,-0.401367,0.887207
1509765202061137,0.262695,-0.405762,0.888184
1509765202066143,0.260254,-0.405762,0.897461
1509765202083152,0.268066,-0.40332,0.882813
1509765202113173,0.268066,-0.402832,0.885742
1509765202238862,0.268066,-0.418945,0.902832
1509765202300868,0.275879,-0.404785,0.879395
1509765202325417,0.247559,-0.402832,0.887695
1509765202326407,0.279785,-0.393555,0.870117
1509765202338042,0.274902,-0.40332,0.880859
1509765202346040,0.271973,-0.411621,0.893555
1509765202367053,0.263672,-0.402832,0.886719
1509765202383075,0.250977,-0.402832,0.890625
1509765202408081,0.261719,-0.421387,0.881348
1509765202427118,0.264648,-0.398438,0.883301
1509765202465345,0.276367,-0.395508,0.893066
1509765202562949,0.276855,-0.408691,0.898438
1509765202584954,0.259277,-0.407227,0.885742
1509765202609975,0.26123,-0.408203,0.879395
1509765202616989,0.263184,-0.40625,0.887695
1509765202638916,0.258301,-0.411621,0.882324
1509765202645923,0.263672,-0.410645,0.88916
1509765202684948,0.26416,-0.419922,0.904785
1509765202689950,0.269043,-0.40332,0.904297
1509765202705962,0.244629,-0.416016,0.888184
1509765202728983,0.239258,-0.392578,0.880859
1509765202787026,0.26709,-0.411621,0.897461
1509765202864114,0.24707,-0.414551,0.882324
1509765202866115,0.287598,-0.394531,0.882813
1509765202887131,0.291992,-0.41748,0.883789
1509765202894137,0.255371,-0.40625,0.875488
1509765202939173,0.272461,-0.402832,0.893066
1509765202945176,0.263672,-0.415039,0.893066
1509765202967192,0.262207,-0.399902,0.90332
1509765202976199,0.273438,-0.416992,0.875
1509765202990210,0.269043,-0.40332,0.87207
1509765202991211,0.278809,-0.402344,0.885254
1509765203071853,0.270996,-0.415527,0.881836
1509765203149017,0.276855,-0.412109,0.895996
1509765203163988,0.282227,-0.418945,0.890137
1509765203164991,0.274414,-0.40332,0.884766
1509765203201029,0.278809,-0.415039,0.894531
1509765203204027,0.272949,-0.40918,0.881836
1509765203306265,0.28125,-0.411133,0.884277
1509765203308249,0.270508,-0.410156,0.876465
1509765203432399,0.27002,-0.412598,0.886719
1509765203433401,0.277344,-0.413086,0.869629
1509765203441907,0.275879,-0.412109,0.87207
1509765203472929,0.28418,-0.416504,0.896484
1509765203501951,0.286133,-0.408203,0.875488
1509765203506952,0.280273,-0.399414,0.884277
1509765203516961,0.265625,-0.40625,0.880371
1509765203537979,0.264648,-0.416504,0.877441
1509765203559000,0.264648,-0.408691,0.875488
1509765203606038,0.27002,-0.411621,0.882813
1509765203701910,0.274902,-0.40918,0.879395
1509765203719904,0.283203,-0.407715,0.882813
1509765203785963,0.273438,-0.407227,0.88623
1509765203838633,0.274414,-0.420898,0.88916
1509765203905697,0.279785,-0.400879,0.883789
1509765203993851,0.269043,-0.417969,0.894043
1509765204027381,0.277832,-0.408691,0.884277
1509765204034886,0.262695,-0.412109,0.881348
1509765204046957,0.257813,-0.407715,0.878906
1509765204056982,0.271484,-0.40625,0.888672
1509765204071974,0.269531,-0.40625,0.885254
1509765204118009,0.26709,-0.409668,0.883789
1509765204243228,0.26709,-0.418457,0.894531
1509765204273260,0.259277,-0.405273,0.895508
1509765204290253,0.262695,-0.414063,0.893066
1509765204334297,0.280273,-0.404297,0.883301
1509765204336305,0.277344,-0.415039,0.884766
1509765204341355,0.278809,-0.405273,0.889648
1509765204361384,0.260742,-0.412109,0.891113
1509765204371390,0.255859,-0.424316,0.898926
1509765204394405,0.237305,-0.430664,0.897461
1509765204440555,0.244141,-0.403809,0.870605
1509765204460570,0.256348,-0.408691,0.87793
1509765204545699,0.255371,-0.412598,0.879883
1509765204551696,0.264648,-0.403809,0.886719
1509765204581720,0.273438,-0.399414,0.890625
1509765204609746,0.262207,-0.395508,0.890625
1509765204661846,0.260254,-0.419434,0.92041
1509765204822178,0.254883,-0.402832,0.858398
1509765204830690,0.26416,-0.404297,0.898438
1509765204841722,0.29541,-0.383789,0.887207
1509765204901782,0.276367,-0.387207,0.879395
1509765204912772,0.270996,-0.400879,0.89209
1509765204934824,0.246582,-0.412109,0.89502
1509765204936307,0.255371,-0.400391,0.890625
1509765204947410,0.260254,-0.407227,0.883301
1509765205085574,0.266113,-0.399414,0.89209
1509765205107592,0.259766,-0.409668,0.888184
1509765205113594,0.262207,-0.407227,0.886719
1509765205165135,0.253418,-0.412109,0.880859
1509765205205163,0.262695,-0.407715,0.88623
1509765205226184,0.263184,-0.408203,0.888184
1509765205359094,0.265625,-0.421875,0.890625
1509765205384093,0.265137,-0.40332,0.880371
1509765205446141,0.257813,-0.414063,0.887695
1509765205473158,0.258301,-0.410645,0.891113
1509765205569793,0.256348,-0.40625,0.885742
1509765205697956,0.269043,-0.451172,0.878906
1509765205699938,0.266602,-0.377441,0.88916
1509765205744075,0.251953,-0.42041,0.884766
1509765205746073,0.255371,-0.412598,0.888672
1509765205850278,0.260254,-0.419922,0.899414
1509765205872279,0.259277,-0.412109,0.878906
1509765205938853,0.248047,-0.433594,0.882324
1509765205946732,0.258789,-0.414551,0.901855
1509765205976750,0.289063,-0.411621,0.890625
1509765205989758,0.270508,-0.407715,0.880859
1509765206036316,0.279297,-0.418945,0.888672
1509765206041818,0.268555,-0.439941,0.873535
1509765206193952,0.257324,-0.417969,0.878418
1509765206195935,0.242188,-0.428711,0.887207
1509765206207942,0.220703,-0.416016,0.87793
1509765206215950,0.286133,-0.413574,0.884766
1509765206246989,0.264648,-0.419922,0.905273
1509765206255013,0.234863,-0.435547,0.89502
1509765206290020,0.256836,-0.419922,0.900879
1509765206297025,0.273926,-0.412598,0.888184
1509765206455911,0.26709,-0.396484,0.885742
1509765206472923,0.26416,-0.409668,0.896973
1509765206492936,0.273926,-0.418945,0.884766
1509765206498952,0.25,-0.399414,0.875
1509765206530966,0.25293,-0.408203,0.882813
1509765206552723,0.256836,-0.414551,0.875488
1509765206561733,0.265625,-0.41748,0.871582
1509765206589752,0.248047,-0.432617,0.904297
1509765206598757,0.260742,-0.393555,0.873535
1509765206612773,0.277832,-0.411621,0.888184
1509765206702332,0.263184,-0.415039,0.879883
1509765206750362,0.27002,-0.40332,0.89502
1509765206762370,0.271973,-0.397949,0.899414
1509765206772377,0.265625,-0.401367,0.887695
1509765206785396,0.253906,-0.411621,0.882813
1509765206800407,0.262207,-0.412598,0.884766
1509765206823416,0.262695,-0.403809,0.894043
1509765206861025,0.26709,-0.39209,0.895508
1509765206870031,0.256836,-0.413086,0.893066
1509765206915078,0.286133,-0.40625,0.89209
1509765206928580,0.288574,-0.39502,0.889648
1509765207027690,0.26709,-0.398438,0.889648
1509765207040196,0.264648,-0.413086,0.893066
1509765207049319,0.266113,-0.405273,0.878906
1509765207055323,0.268555,-0.412109,0.894043
1509765207078340,0.271973,-0.395996,0.887207
1509765207100363,0.290527,-0.380371,0.90332
1509765207123380,0.257324,-0.416504,0.884766
1509765207145592,0.30957,-0.388184,0.880371
1509765207191633,0.294922,-0.416992,0.911621
1509765207311033,0.277832,-0.405273,0.894043
1509765207327075,0.267578,-0.407715,0.897949
1509765207334065,0.256348,-0.407715,0.893066
1509765207348648,0.268555,-0.391602,0.85498
1509765207379671,0.280762,-0.412598,0.899414
1509765207401694,0.283691,-0.399414,0.901367
1509765207403686,0.29541,-0.381348,0.891113
1509765207425711,0.283691,-0.421387,0.900391
1509765207446189,0.276367,-0.395508,0.872559
1509765207594813,0.276855,-0.402832,0.897461
1509765207602829,0.272949,-0.420898,0.884277
1509765207617829,0.267578,-0.415039,0.890625
1509765207623832,0.262207,-0.404785,0.881836
1509765207678993,0.267578,-0.393066,0.880371
1509765207680981,0.275879,-0.391602,0.880859
1509765207702998,0.271973,-0.412598,0.89209
1509765207715019,0.272949,-0.409668,0.889648
1509765207721010,0.279297,-0.401855,0.891602
1509765207858410,0.276367,-0.40332,0.882324
1509765207861413,0.274902,-0.402832,0.88916
1509765207883428,0.28125,-0.394531,0.885742
1509765207909465,0.274414,-0.40918,0.88916
1509765207918454,0.269531,-0.411133,0.87793
1509765207940473,0.275879,-0.401367,0.881348
1509765207955489,0.268066,-0.40332,0.895996
1509765207961509,0.263184,-0.405762,0.874023
1509765207999518,0.277344,-0.397461,0.880371
1509765208031042,0.276367,-0.39209,0.888672
1509765208033545,0.274414,-0.396973,0.888672
1509765208062127,0.276855,-0.395996,0.892578
1509765208158608,0.27832,-0.405273,0.895996
1509765208161625,0.273926,-0.394531,0.89502
1509765208167630,0.277344,-0.391113,0.880371
1509765208187630,0.275391,-0.407227,0.896973
1509765208223656,0.278809,-0.407715,0.895996
1509765208234166,0.284668,-0.415527,0.884766
1509765208254284,0.277832,-0.400879,0.879883
1509765208270309,0.280762,-0.394043,0.890137
1509765208301337,0.275391,-0.398926,0.884766
1509765208413470,0.277832,-0.404297,0.891602
1509765208437490,0.276367,-0.407715,0.874512
1509765208474020,0.280762,-0.402832,0.891113
1509765208490032,0.275879,-0.404785,0.891113
1509765208509044,0.28418,-0.403809,0.88623
1509765208520072,0.287598,-0.406738,0.884766
1509765208527059,0.269531,-0.40918,0.87793
1509765208554638,0.28418,-0.399414,0.879883
1509765208691790,0.27832,-0.40918,0.883301
1509765208703798,0.280273,-0.400879,0.879395
1509765208764943,0.274902,-0.407227,0.882813
1509765208804958,0.277344,-0.403809,0.881836
1509765208808975,0.27832,-0.404297,0.880859
1509765208871041,0.276367,-0.407715,0.884766
1509765208874043,0.274414,-0.412109,0.894531
1509765208974195,0.273438,-0.407715,0.890137
1509765209020224,0.278809,-0.407227,0.883789
1509765209044304,0.275391,-0.412598,0.885254
1509765209046304,0.276855,-0.411133,0.881836
1509765209050310,0.274902,-0.406738,0.887695
1509765209065339,0.275879,-0.413574,0.883789
1509765209095339,0.273438,-0.405762,0.889648
1509765209237614,0.271973,-0.398926,0.886719
1509765209262812,0.274902,-0.402832,0.88623
1509765209268812,0.274414,-0.40625,0.883789
1509765209305860,0.269531,-0.407227,0.890137
1509765209308841,0.269043,-0.40918,0.888184
1509765209321854,0.269531,-0.408691,0.887695
1509765209349303,0.268066,-0.40625,0.884277
1509765209366299,0.270996,-0.40625,0.891113
1509765209381306,0.26709,-0.40625,0.887695
1509765209523454,0.265137,-0.410645,0.889648
1509765209526438,0.269043,-0.408691,0.885254
1509765209551485,0.262695,-0.415527,0.883301
1509765209560471,0.274902,-0.422363,0.894043
1509765209598514,0.269043,-0.399414,0.879883
1509765209643547,0.259766,-0.403809,0.878906
1509765209646557,0.253906,-0.396484,0.884277
1509765209687574,0.259277,-0.400879,0.888672
1509765209689577,0.261719,-0.414551,0.894043
1509765209784230,0.26709,-0.410645,0.88916
1509765209802232,0.270508,-0.400391,0.88623
1509765209806239,0.259277,-0.412598,0.884277
1509765209816236,0.269531,-0.405273,0.889648
1509765209846580,0.268555,-0.410156,0.884277
1509765209898621,0.26709,-0.408691,0.879395
1509765209901619,0.268066,-0.411621,0.881348
1509765209945657,0.255859,-0.413086,0.88916
1509765210009719,0.265625,-0.410645,0.893555
1509765210046555,0.268066,-0.399414,0.88623
1509765210079583,0.259766,-0.403809,0.893066
1509765210101618,0.275391,-0.402832,0.899902
1509765210103595,0.267578,-0.410645,0.885254
1509765210167175,0.266113,-0.402832,0.890137
1509765210177183,0.261719,-0.407227,0.879395
1509765210221212,0.259766,-0.411621,0.88623
1509765210223232,0.259766,-0.427734,0.88623
1509765210348885,0.263672,-0.407715,0.883789
1509765210356891,0.257324,-0.411621,0.887207
1509765210379906,0.26416,-0.413086,0.88916
1509765210392915,0.258301,-0.401855,0.890625
1509765210421965,0.256348,-0.405273,0.885742
1509765210483044,0.260742,-0.409668,0.887695
1509765210498037,0.265625,-0.415527,0.89209
1509765210640280,0.262207,-0.416016,0.887695
1509765210655798,0.258789,-0.40918,0.890137
1509765210662798,0.262207,-0.410645,0.887207
1509765210691820,0.255371,-0.413574,0.885254
1509765210731348,0.260742,-0.411621,0.886719
1509765210733850,0.260742,-0.412598,0.883301
1509765210747385,0.258301,-0.413574,0.88623
1509765210968633,0.254395,-0.414063,0.885742
1509765210979651,0.263184,-0.413574,0.882324
1509765210994652,0.264648,-0.413086,0.883789
1509765210995652,0.260742,-0.41748,0.887695
1509765211031700,0.257813,-0.413574,0.895508
1509765211034193,0.258301,-0.410156,0.880371
1509765211076826,0.263672,-0.41748,0.882813
1509765211189037,0.260254,-0.412598,0.879395
1509765211195040,0.263672,-0.424805,0.888672
1509765211213053,0.26416,-0.413574,0.881836
1509765211241082,0.258301,-0.412598,0.884277
1509765211286160,0.265625,-0.414063,0.881348
1509765211354254,0.258301,-0.412109,0.880859
1509765211442326,0.26709,-0.413574,0.883789
1509765211466849,0.262695,-0.415527,0.88916
1509765211488883,0.266602,-0.409668,0.883789
1509765211516901,0.26416,-0.413574,0.881348
1509765211527892,0.26123,-0.41748,0.880371
1509765211541411,0.260254,-0.414551,0.877441
1509765211571510,0.262695,-0.413574,0.878906
1509765211573506,0.265625,-0.414551,0.881348
1509765211610533,0.259277,-0.409668,0.888672
1509765211744725,0.263184,-0.412598,0.888672
1509765211766823,0.263184,-0.413086,0.887695
1509765211816868,0.261719,-0.407227,0.876465
1509765211887434,0.27002,-0.403809,0.891602
1509765211952068,0.249023,-0.413086,0.893066
1509765212011131,0.256836,-0.417969,0.894043
1509765212044167,0.275879,-0.405762,0.886719
1509765212068244,0.246094,-0.415527,0.885254
1509765212074254,0.250977,-0.414063,0.888184
1509765212075245,0.246094,-0.413574,0.888184
1509765212097269,0.242188,-0.408203,0.885254
1509765212101263,0.248535,-0.405273,0.887695
1509765212140856,0.262695,-0.417969,0.890137
1509765212143355,0.25293,-0.409668,0.883789
1509765212275548,0.251465,-0.405762,0.887207
1509765212296563,0.25,-0.413574,0.889648
1509765212322589,0.245117,-0.407227,0.893555
1509765212358665,0.25293,-0.409668,0.883789
1509765212361666,0.253418,-0.41748,0.887695
1509765212421697,0.242676,-0.402832,0.890137
1509765212443224,0.257324,-0.400391,0.884277
1509765212576011,0.256348,-0.398438,0.900391
1509765212579009,0.248535,-0.410156,0.884277
1509765212606049,0.237305,-0.415527,0.895996
1509765212607049,0.261719,-0.413574,0.897461
1509765212636586,0.26123,-0.404785,0.893555
1509765212639069,0.258789,-0.407715,0.890137
1509765212659590,0.255371,-0.405273,0.891602
1509765212678598,0.249512,-0.411133,0.890137
1509765212877631,0.250488,-0.407715,0.885742
1509765212921652,0.250977,-0.408203,0.892578
1509765212952228,0.26709,-0.40918,0.89502
1509765212956243,0.253418,-0.409668,0.896973
1509765212979259,0.246582,-0.410156,0.892578
1509765213137302,0.24707,-0.407227,0.890625
1509765213148391,0.248535,-0.404785,0.885254
1509765213154393,0.262695,-0.397949,0.88916
1509765213158397,0.260742,-0.400879,0.886719
1509765213176409,0.266113,-0.401367,0.887695
1509765213205430,0.258789,-0.404785,0.882813
1509765213218443,0.25293,-0.405273,0.889648
1509765213251546,0.25,-0.409668,0.888672
1509765213259549,0.258789,-0.409668,0.890137
1509765213274562,0.257324,-0.397949,0.883789
1509765213311597,0.257813,-0.400879,0.890625
1509765213318607,0.262695,-0.40332,0.891602
